4.799599999999999866e+00,9.305199999999999250e+00,9.431499999999999773e+00,5.904799999999999827e+00,8.583700000000000330e+00,7.831500000000000128e+00,0.000000000000000000e+00,6.531299999999999883e+00,5.885799999999999699e+00,5.297100000000000364e+00,6.130899999999999572e+00,1.396809999999999974e+01,1.498099999999999987e+00,1.252399999999999913e+01,3.341999999999999971e-01,8.632899999999999352e+00,8.335000000000000187e-01,1.498099999999999987e+00,2.694700000000000095e+00,1.814179999999999993e+01,1.814410000000000167e+01
5.779200000000000337e+00,4.350200000000000067e+00,7.843300000000000161e+00,2.742900000000000116e+00,7.841099999999999959e+00,4.715200000000000280e+00,2.363000000000000100e-01,4.391999999999999793e-01,7.754999999999999671e-01,2.445899999999999963e+00,2.853600000000000136e+00,1.377989999999999959e+01,0.000000000000000000e+00,1.086950000000000038e+01,2.363000000000000100e-01,4.645100000000000229e+00,4.391999999999999793e-01,9.182000000000000162e-01,0.000000000000000000e+00,1.860800000000000054e+01,1.860900000000000176e+01
4.280800000000000161e+00,4.342999999999999972e+00,7.813799999999999635e+00,1.988599999999999923e+00,5.391899999999999693e+00,3.257400000000000073e+00,8.010000000000000453e-02,8.132699999999999818e+00,4.414299999999999891e+00,4.725699999999999790e+00,5.596400000000000041e+00,1.529860000000000042e+01,1.312799999999999967e+00,9.475400000000000489e+00,2.280999999999999972e-01,4.578400000000000247e+00,0.000000000000000000e+00,2.770300000000000207e+00,1.556300000000000017e+00,1.830150000000000077e+01,1.830150000000000077e+01
5.347900000000000098e+00,5.983299999999999841e+00,9.199600000000000222e+00,5.733500000000000263e+00,7.655899999999999928e+00,3.697000000000000064e+00,5.938999999999999835e-01,1.728999999999999981e-01,1.184800000000000075e+00,3.682799999999999851e+00,4.434800000000000075e+00,1.576629999999999932e+01,1.728999999999999981e-01,8.404799999999999827e+00,0.000000000000000000e+00,5.743800000000000239e+00,1.013400000000000079e+00,1.602800000000000002e+00,1.728999999999999981e-01,1.847970000000000113e+01,1.848000000000000043e+01
5.896300000000000097e+00,4.673199999999999577e+00,8.769000000000000128e+00,5.189400000000000013e+00,5.392900000000000027e+00,3.119499999999999940e+00,1.111999999999999933e-01,0.000000000000000000e+00,6.422999999999999821e-01,1.987000000000000099e+00,2.825499999999999901e+00,1.279340000000000011e+01,7.145000000000000240e-01,1.095490000000000030e+01,0.000000000000000000e+00,5.111299999999999955e+00,4.010000000000000231e-01,3.106999999999999762e-01,0.000000000000000000e+00,1.859769999999999968e+01,1.859740000000000038e+01
5.578400000000000247e+00,5.560900000000000176e+00,1.187630000000000052e+01,7.002900000000000347e+00,7.557100000000000151e+00,3.055899999999999839e+00,1.107799999999999896e+00,0.000000000000000000e+00,1.548499999999999988e+00,3.855599999999999916e+00,4.834399999999999586e+00,1.248709999999999987e+01,1.231200000000000072e+00,1.265939999999999976e+01,0.000000000000000000e+00,6.274799999999999933e+00,4.698999999999999844e-01,1.231200000000000072e+00,0.000000000000000000e+00,1.816760000000000019e+01,1.816179999999999950e+01
5.547299999999999898e+00,3.841099999999999959e+00,8.912800000000000722e+00,2.386899999999999800e+00,7.520999999999999908e+00,3.841099999999999959e+00,1.668700000000000072e+00,0.000000000000000000e+00,3.261299999999999866e+00,3.747900000000000009e+00,4.272899999999999920e+00,1.352260000000000062e+01,9.240000000000000435e-01,1.120129999999999981e+01,3.292999999999999816e-01,4.163599999999999746e+00,4.693999999999999839e-01,5.971999999999999531e-01,0.000000000000000000e+00,1.834359999999999857e+01,1.834410000000000096e+01
5.524300000000000210e+00,5.037399999999999878e+00,1.207380000000000031e+01,7.299500000000000099e+00,9.164099999999999469e+00,3.811900000000000066e+00,2.563000000000000167e+00,0.000000000000000000e+00,1.927999999999999936e+00,5.067800000000000082e+00,6.036999999999999922e+00,1.327469999999999928e+01,0.000000000000000000e+00,1.462340000000000018e+01,1.894000000000000128e-01,5.296199999999999797e+00,3.567000000000000171e-01,1.873799999999999910e+00,0.000000000000000000e+00,1.763860000000000028e+01,1.764029999999999987e+01
5.459399999999999586e+00,6.550099999999999589e+00,9.598900000000000432e+00,2.053500000000000103e+00,7.295899999999999608e+00,3.413699999999999957e+00,0.000000000000000000e+00,1.396999999999999909e-01,1.694299999999999917e+00,4.706400000000000361e+00,5.534099999999999575e+00,1.283990000000000009e+01,2.670000000000000151e-01,1.144149999999999956e+01,0.000000000000000000e+00,6.084999999999999964e+00,5.928999999999999826e-01,6.870000000000000551e-01,1.396999999999999909e-01,1.832260000000000133e+01,1.832319999999999993e+01
6.840200000000000280e+00,6.567499999999999893e+00,9.547700000000000742e+00,5.338799999999999990e+00,7.750600000000000378e+00,5.012699999999999712e+00,2.748999999999999777e-01,0.000000000000000000e+00,2.737400000000000055e+00,4.402899999999999814e+00,5.338799999999999990e+00,1.533910000000000018e+01,2.124000000000000110e+00,1.324970000000000070e+01,7.046999999999999931e-01,5.758000000000000007e+00,1.035400000000000098e+00,4.153500000000000192e+00,0.000000000000000000e+00,1.786749999999999972e+01,1.786540000000000106e+01
4.882699999999999818e+00,6.643699999999999939e+00,8.452899999999999636e+00,1.886600000000000055e+00,5.550300000000000011e+00,2.897400000000000198e+00,1.401599999999999957e+00,1.600000000000000033e-01,7.687000000000000499e-01,2.318400000000000016e+00,2.779100000000000126e+00,1.326999999999999957e+01,7.687000000000000499e-01,1.073240000000000016e+01,3.039999999999999925e-01,3.891399999999999970e+00,3.039999999999999925e-01,1.039500000000000091e+00,0.000000000000000000e+00,1.839280000000000115e+01,1.839329999999999998e+01
6.172699999999999854e+00,6.532199999999999562e+00,1.121209999999999951e+01,8.119300000000000850e+00,7.949300000000000033e+00,5.041400000000000325e+00,1.495100000000000096e+00,0.000000000000000000e+00,2.597500000000000142e+00,5.940800000000000303e+00,6.842699999999999783e+00,1.253539999999999921e+01,2.656000000000000028e-01,1.216019999999999968e+01,4.897000000000000242e-01,7.014899999999999913e+00,0.000000000000000000e+00,1.594999999999999973e+00,0.000000000000000000e+00,1.806759999999999877e+01,1.806869999999999976e+01
5.753499999999999837e+00,5.116600000000000037e+00,1.017370000000000019e+01,5.789299999999999891e+00,8.101300000000000168e+00,4.017199999999999882e+00,2.021999999999999909e-01,2.021999999999999909e-01,2.204800000000000093e+00,3.769299999999999873e+00,4.715399999999999814e+00,1.354400000000000048e+01,5.372999999999999998e-01,1.410490000000000066e+01,5.372999999999999998e-01,6.181899999999999729e+00,2.021999999999999909e-01,1.139699999999999935e+00,0.000000000000000000e+00,1.792480000000000118e+01,1.792379999999999995e+01
6.979300000000000281e+00,6.082499999999999574e+00,8.655599999999999739e+00,2.447999999999999954e+00,5.995199999999999640e+00,3.150300000000000100e+00,1.105000000000000010e-01,1.105000000000000010e-01,9.072000000000000064e-01,3.601799999999999891e+00,4.346099999999999852e+00,1.235960000000000036e+01,3.089000000000000079e-01,1.144410000000000061e+01,0.000000000000000000e+00,5.232899999999999885e+00,0.000000000000000000e+00,1.105000000000000010e-01,1.105000000000000010e-01,1.827730000000000032e+01,1.827629999999999910e+01
6.275500000000000078e+00,6.227699999999999569e+00,9.172399999999999665e+00,5.722000000000000419e+00,6.379900000000000126e+00,4.743199999999999861e+00,6.309000000000000163e-01,0.000000000000000000e+00,5.249000000000000332e-01,4.359499999999999709e+00,4.915700000000000180e+00,1.351619999999999955e+01,1.278699999999999948e+00,1.101239999999999952e+01,0.000000000000000000e+00,5.629100000000000215e+00,0.000000000000000000e+00,1.403599999999999959e+00,0.000000000000000000e+00,1.849490000000000123e+01,1.849510000000000076e+01
6.003599999999999604e+00,7.287099999999999689e+00,8.270300000000000651e+00,2.048599999999999977e+00,6.662200000000000344e+00,4.078500000000000014e+00,1.434999999999999887e-01,1.434999999999999887e-01,3.936000000000000054e-01,4.978799999999999670e+00,6.129599999999999937e+00,1.596410000000000018e+01,7.026000000000000023e-01,1.275629999999999953e+01,1.434999999999999887e-01,6.324799999999999756e+00,8.770000000000000018e-01,2.740000000000000213e-01,0.000000000000000000e+00,1.834649999999999892e+01,1.834789999999999921e+01
5.843700000000000117e+00,4.620700000000000252e+00,9.305500000000000327e+00,5.569600000000000328e+00,5.355000000000000426e+00,2.985599999999999810e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.381999999999999784e-01,2.700699999999999878e+00,3.138799999999999812e+00,1.173290000000000077e+01,4.381999999999999784e-01,1.302079999999999949e+01,0.000000000000000000e+00,5.979800000000000004e+00,0.000000000000000000e+00,4.381999999999999784e-01,0.000000000000000000e+00,1.859059999999999846e+01,1.858849999999999980e+01
6.309400000000000119e+00,5.039200000000000124e+00,1.005700000000000038e+01,4.809099999999999930e+00,6.009699999999999598e+00,3.097500000000000142e+00,1.139000000000000012e-01,1.139000000000000012e-01,7.288999999999999924e-01,2.823799999999999866e+00,3.374000000000000110e+00,1.282440000000000069e+01,4.965999999999999859e-01,1.222550000000000026e+01,0.000000000000000000e+00,5.123199999999999754e+00,0.000000000000000000e+00,1.530999999999999917e+00,0.000000000000000000e+00,1.851409999999999911e+01,1.851389999999999958e+01
5.692300000000000360e+00,4.388899999999999579e+00,7.937500000000000000e+00,2.638100000000000112e+00,6.111900000000000333e+00,1.852999999999999980e+00,6.723999999999999977e-01,0.000000000000000000e+00,1.346999999999999975e+00,2.262999999999999901e+00,3.219199999999999839e+00,1.201219999999999999e+01,1.618999999999999884e-01,1.018769999999999953e+01,3.074000000000000066e-01,4.786599999999999966e+00,5.606999999999999762e-01,4.395999999999999908e-01,0.000000000000000000e+00,1.864880000000000138e+01,1.864930000000000021e+01
6.158699999999999619e+00,7.980599999999999916e+00,8.586499999999999133e+00,4.008499999999999730e+00,9.149200000000000443e+00,4.934800000000000075e+00,1.268399999999999972e+00,4.879999999999999893e-01,2.006800000000000139e+00,4.162399999999999878e+00,5.264400000000000190e+00,1.529429999999999978e+01,4.879999999999999893e-01,6.286999999999999922e+00,0.000000000000000000e+00,9.605700000000000571e+00,1.932700000000000085e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760140000000000171e+01,1.759140000000000015e+01
5.573800000000000310e+00,4.128899999999999793e+00,8.889300000000000423e+00,5.276099999999999568e+00,6.158299999999999663e+00,4.111299999999999955e+00,0.000000000000000000e+00,2.767999999999999905e-01,9.647000000000000020e-01,3.052400000000000002e+00,3.850900000000000212e+00,1.232230000000000025e+01,6.122999999999999554e-01,1.229080000000000084e+01,0.000000000000000000e+00,5.969100000000000072e+00,1.449999999999999900e-01,7.087999999999999856e-01,0.000000000000000000e+00,1.852090000000000103e+01,1.852230000000000132e+01
6.474999999999999645e+00,3.276400000000000201e+00,9.212899999999999423e+00,3.810799999999999965e+00,5.827899999999999636e+00,2.031899999999999817e+00,3.669999999999999929e-01,0.000000000000000000e+00,4.424100000000000144e+00,2.919399999999999995e+00,3.620099999999999874e+00,1.297649999999999970e+01,3.669999999999999929e-01,1.146640000000000015e+01,0.000000000000000000e+00,4.089699999999999669e+00,0.000000000000000000e+00,6.592999999999999972e-01,0.000000000000000000e+00,1.838599999999999923e+01,1.838629999999999853e+01
7.940400000000000347e+00,1.316600000000000037e+01,1.077030000000000065e+01,4.471700000000000230e+00,7.009599999999999831e+00,7.062400000000000233e+00,5.032999999999999696e-01,1.431999999999999940e-01,2.735000000000000209e-01,3.864799999999999791e+00,5.345600000000000129e+00,1.711990000000000123e+01,1.171499999999999986e+00,1.117859999999999943e+01,0.000000000000000000e+00,8.309900000000000730e+00,5.032999999999999696e-01,1.932800000000000074e+00,0.000000000000000000e+00,1.760000000000000142e+01,1.759740000000000038e+01
6.087299999999999933e+00,5.678799999999999848e+00,8.773199999999999221e+00,4.813500000000000334e+00,6.115800000000000125e+00,2.837699999999999889e+00,5.391000000000000236e-01,1.756000000000000061e-01,6.019999999999999796e-01,2.811300000000000132e+00,3.302700000000000191e+00,1.325309999999999988e+01,1.756000000000000061e-01,1.115509999999999913e+01,0.000000000000000000e+00,4.378899999999999793e+00,9.049999999999999711e-02,1.756000000000000061e-01,0.000000000000000000e+00,1.863759999999999906e+01,1.863800000000000168e+01
6.065599999999999881e+00,3.449100000000000055e+00,1.004950000000000010e+01,5.392599999999999838e+00,4.966300000000000381e+00,2.161099999999999799e+00,4.122000000000000108e-01,0.000000000000000000e+00,2.207999999999999963e-01,2.534899999999999931e+00,3.404700000000000060e+00,1.155940000000000012e+01,5.812000000000000499e-01,1.192319999999999958e+01,0.000000000000000000e+00,4.274600000000000399e+00,0.000000000000000000e+00,2.207999999999999963e-01,0.000000000000000000e+00,1.856680000000000064e+01,1.856670000000000087e+01
6.224499999999999922e+00,7.489799999999999791e+00,8.787699999999999179e+00,2.665299999999999780e+00,8.331500000000000128e+00,4.690500000000000114e+00,0.000000000000000000e+00,1.141799999999999926e+00,4.651500000000000412e+00,5.528599999999999959e+00,6.718200000000000394e+00,1.770670000000000144e+01,7.566000000000000503e-01,1.032230000000000025e+01,0.000000000000000000e+00,6.574200000000000266e+00,2.207800000000000207e+00,3.213200000000000056e+00,0.000000000000000000e+00,1.736070000000000135e+01,1.735960000000000036e+01
6.559099999999999930e+00,4.403400000000000425e+00,7.863699999999999690e+00,3.593300000000000161e+00,8.061700000000000088e+00,4.037200000000000344e+00,7.301999999999999602e-01,4.806000000000000272e-01,4.828299999999999592e+00,2.736899999999999888e+00,3.297000000000000153e+00,1.388760000000000083e+01,8.405000000000000249e-01,9.222300000000000608e+00,0.000000000000000000e+00,5.022100000000000009e+00,6.108000000000000096e-01,1.212699999999999889e+00,0.000000000000000000e+00,1.860750000000000171e+01,1.860869999999999891e+01
5.401900000000000368e+00,6.591599999999999682e+00,1.087920000000000087e+01,4.614899999999999558e+00,8.903000000000000469e+00,3.832199999999999829e+00,1.654199999999999893e+00,1.625999999999999945e-01,1.132900000000000018e+00,4.451399999999999579e+00,5.356399999999999828e+00,1.561969999999999992e+01,1.281900000000000039e+00,1.213809999999999967e+01,3.086999999999999744e-01,5.168199999999999683e+00,6.749000000000000554e-01,1.209400000000000031e+00,0.000000000000000000e+00,1.820060000000000144e+01,1.820050000000000168e+01
4.926599999999999646e+00,5.625000000000000000e+00,1.060660000000000025e+01,6.462100000000000399e+00,7.933600000000000207e+00,3.649599999999999955e+00,1.052699999999999969e+00,0.000000000000000000e+00,1.654800000000000049e+00,4.287899999999999601e+00,5.150400000000000311e+00,1.383370000000000033e+01,3.432000000000000051e-01,1.162069999999999936e+01,0.000000000000000000e+00,6.742799999999999905e+00,3.432000000000000051e-01,1.052699999999999969e+00,0.000000000000000000e+00,1.848329999999999984e+01,1.848339999999999961e+01
6.041999999999999815e+00,1.097739999999999938e+01,6.958300000000000374e+00,1.852700000000000014e+00,9.940200000000000813e+00,6.826600000000000001e+00,0.000000000000000000e+00,5.335399999999999920e+00,3.541999999999999815e+00,8.217900000000000205e+00,9.365299999999999514e+00,1.593099999999999916e+01,2.893100000000000005e+00,5.215700000000000003e+00,2.641000000000000014e-01,7.663199999999999790e+00,6.804999999999999938e-01,3.175699999999999967e+00,1.003200000000000092e+00,1.758950000000000102e+01,1.758790000000000120e+01
5.183799999999999741e+00,4.754400000000000404e+00,9.003099999999999881e+00,4.626599999999999824e+00,6.692099999999999937e+00,3.219899999999999984e+00,1.426999999999999935e-01,0.000000000000000000e+00,5.017000000000000348e-01,3.102500000000000036e+00,3.869800000000000129e+00,1.203430000000000000e+01,5.017000000000000348e-01,1.289070000000000071e+01,1.426999999999999935e-01,6.830300000000000260e+00,0.000000000000000000e+00,7.889000000000000457e-01,0.000000000000000000e+00,1.852899999999999991e+01,1.852919999999999945e+01
5.208899999999999864e+00,5.812899999999999956e+00,1.024280000000000079e+01,5.157399999999999984e+00,7.928899999999999615e+00,4.436700000000000088e+00,8.315000000000000169e-01,0.000000000000000000e+00,1.028100000000000014e+00,4.212500000000000355e+00,5.283000000000000362e+00,1.321679999999999922e+01,9.331000000000000405e-01,1.232259999999999955e+01,1.761999999999999955e-01,5.976600000000000357e+00,1.761999999999999955e-01,8.315000000000000169e-01,0.000000000000000000e+00,1.840530000000000044e+01,1.840850000000000009e+01
5.574600000000000222e+00,6.550099999999999589e+00,1.075919999999999987e+01,6.834600000000000009e+00,9.253000000000000114e+00,5.355699999999999683e+00,1.904800000000000049e+00,0.000000000000000000e+00,1.648300000000000098e+00,6.242499999999999716e+00,7.247499999999999609e+00,1.405630000000000024e+01,1.047800000000000065e+00,1.248129999999999917e+01,3.840000000000000080e-01,6.430200000000000138e+00,9.372000000000000330e-01,1.336100000000000065e+00,0.000000000000000000e+00,1.815330000000000155e+01,1.815279999999999916e+01
4.784900000000000375e+00,4.354599999999999582e+00,9.104100000000000747e+00,5.676400000000000112e+00,6.277700000000000280e+00,2.927999999999999936e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.212999999999999745e-01,2.974600000000000133e+00,3.041599999999999859e+00,1.208500000000000085e+01,6.992000000000000437e-01,1.108479999999999954e+01,0.000000000000000000e+00,5.216099999999999959e+00,0.000000000000000000e+00,1.696000000000000008e-01,0.000000000000000000e+00,1.867989999999999995e+01,1.868100000000000094e+01
7.438699999999999868e+00,6.375700000000000145e+00,9.695299999999999585e+00,2.705299999999999816e+00,6.581800000000000317e+00,3.542199999999999793e+00,8.389999999999999680e-01,7.288999999999999924e-01,6.102400000000000269e+00,4.101899999999999658e+00,5.076299999999999812e+00,1.442340000000000089e+01,1.437799999999999967e+00,1.138799999999999990e+01,1.781999999999999973e-01,4.903200000000000003e+00,6.097000000000000197e-01,8.389999999999999680e-01,0.000000000000000000e+00,1.823560000000000159e+01,1.823649999999999949e+01
6.033100000000000129e+00,4.743900000000000006e+00,1.194589999999999996e+01,6.602000000000000313e+00,8.965500000000000469e+00,4.169999999999999929e+00,2.351500000000000146e+00,0.000000000000000000e+00,1.119299999999999962e+00,4.679299999999999571e+00,5.546199999999999797e+00,1.365540000000000020e+01,1.119299999999999962e+00,1.309939999999999927e+01,0.000000000000000000e+00,6.226200000000000401e+00,0.000000000000000000e+00,2.351500000000000146e+00,0.000000000000000000e+00,1.784769999999999968e+01,1.784329999999999927e+01
6.418400000000000105e+00,1.497470000000000034e+01,7.827200000000000379e+00,5.450099999999999945e+00,1.042600000000000016e+01,7.634400000000000297e+00,5.332999999999999963e-01,5.563600000000000101e+00,9.610500000000000043e+00,5.252600000000000158e+00,6.628700000000000259e+00,1.628930000000000078e+01,2.912000000000000144e-01,1.201299999999999990e+01,5.332999999999999963e-01,7.202200000000000379e+00,0.000000000000000000e+00,1.591099999999999959e+00,1.359199999999999964e+00,1.759540000000000148e+01,1.759430000000000049e+01
5.791500000000000092e+00,5.226200000000000401e+00,9.832100000000000506e+00,2.619299999999999962e+00,7.232700000000000351e+00,3.600400000000000045e+00,7.949000000000000510e-01,1.439999999999999891e-01,6.088000000000000078e-01,2.948500000000000121e+00,3.872700000000000031e+00,1.584259999999999913e+01,5.059000000000000163e-01,1.190629999999999988e+01,0.000000000000000000e+00,5.077099999999999724e+00,1.241800000000000015e+00,7.047999999999999821e-01,0.000000000000000000e+00,1.843540000000000134e+01,1.843680000000000163e+01
6.046400000000000219e+00,4.823599999999999888e+00,9.252399999999999736e+00,6.593700000000000117e+00,7.254299999999999748e+00,4.076399999999999579e+00,8.323000000000000398e-01,0.000000000000000000e+00,1.414199999999999902e+00,3.322200000000000042e+00,4.179400000000000226e+00,1.312349999999999994e+01,1.065399999999999903e+00,1.175489999999999924e+01,7.320000000000000118e-02,5.259500000000000064e+00,2.093000000000000138e-01,7.894999999999999796e-01,0.000000000000000000e+00,1.859280000000000044e+01,1.859270000000000067e+01
5.321600000000000108e+00,6.195899999999999963e+00,9.436999999999999389e+00,3.919399999999999995e+00,8.238500000000000156e+00,4.106399999999999828e+00,2.079800000000000093e+00,0.000000000000000000e+00,1.669300000000000006e+00,5.021899999999999586e+00,6.114700000000000024e+00,1.422530000000000072e+01,5.221999999999999975e-01,1.143130000000000024e+01,1.207000000000000017e-01,4.978600000000000136e+00,2.320000000000000118e-01,9.705000000000000293e-01,0.000000000000000000e+00,1.848890000000000100e+01,1.849139999999999873e+01
5.266899999999999693e+00,7.389199999999999768e+00,9.153200000000000003e+00,3.914400000000000102e+00,6.769999999999999574e+00,3.468999999999999861e+00,1.653000000000000025e-01,0.000000000000000000e+00,7.893000000000000016e-01,4.841599999999999682e+00,5.692999999999999616e+00,1.270490000000000030e+01,6.842000000000000304e-01,1.107010000000000005e+01,0.000000000000000000e+00,6.295600000000000307e+00,1.653000000000000025e-01,4.480000000000000093e-01,0.000000000000000000e+00,1.860450000000000159e+01,1.860369999999999990e+01
5.181499999999999773e+00,7.443500000000000227e+00,1.170320000000000071e+01,7.464800000000000324e+00,8.681400000000000006e+00,4.892900000000000027e+00,2.134100000000000108e+00,2.622999999999999776e-01,3.863700000000000134e+00,5.461599999999999788e+00,6.321100000000000385e+00,1.376629999999999932e+01,4.842000000000000193e-01,1.226769999999999960e+01,2.622999999999999776e-01,7.083000000000000185e+00,0.000000000000000000e+00,1.375799999999999912e+00,4.842000000000000193e-01,1.793370000000000175e+01,1.792749999999999844e+01
5.785099999999999909e+00,1.246470000000000056e+01,8.857499999999999929e+00,3.737299999999999844e+00,1.066709999999999958e+01,6.969000000000000306e+00,2.968000000000000083e-01,4.504800000000000360e+00,1.164470000000000027e+01,6.152499999999999858e+00,7.474300000000000388e+00,1.669810000000000016e+01,1.812699999999999978e+00,1.113870000000000005e+01,1.245300000000000074e+00,6.753800000000000026e+00,9.364000000000000101e-01,1.989100000000000090e+00,0.000000000000000000e+00,1.713599999999999923e+01,1.712630000000000052e+01
4.756999999999999673e+00,8.413600000000000634e+00,8.635400000000000631e+00,0.000000000000000000e+00,6.104400000000000048e+00,3.541700000000000070e+00,2.187999999999999945e-01,2.187999999999999945e-01,9.874000000000000554e-01,5.034399999999999764e+00,6.069600000000000328e+00,1.364359999999999928e+01,2.187999999999999945e-01,1.007039999999999935e+01,2.187999999999999945e-01,3.783900000000000041e+00,4.087999999999999967e-01,9.874000000000000554e-01,0.000000000000000000e+00,1.849739999999999895e+01,1.849660000000000082e+01
5.673600000000000421e+00,6.108500000000000263e+00,9.542400000000000659e+00,3.380599999999999827e+00,8.263700000000000045e+00,3.664699999999999847e+00,1.259900000000000020e+00,4.315999999999999837e-01,2.374200000000000088e+00,3.999499999999999833e+00,4.763099999999999667e+00,1.501040000000000063e+01,7.632999999999999785e-01,1.258350000000000080e+01,0.000000000000000000e+00,4.781500000000000306e+00,0.000000000000000000e+00,1.259900000000000020e+00,0.000000000000000000e+00,1.833380000000000010e+01,1.833200000000000074e+01
